Id,Title,Price,User_id,profileName,review/helpfulness,review/score,review/time,review/summary,review/text
B0007H4QBK,Economics in one lesson,,A1NPY3BZBWGD9X,H. Clark,44/47,5.0,1251849600,A life-changing (or at least mind-changing) book,"I read this book as a college grad fairly ignorant of economic matters. It completely changed my world view. Perhaps that sounds hyperbolic, but the common-sense lessons about human thought and action in this small, easily digestible book have materialized in virtually every aspect of my life, from the obvious, such as my views on political policy, to the obscure, such as my relationships and my satisfaction with my own choices. Hazlitt is never heavy-handed; he comes over as extremely objective because he doesn'splitSize need to convince anyone of his views. He is confident that anyone who takes the time to read, consider, and understand true economics would be hard-pressed to reject the logical conclusions he offers.The book essentially springs from the premise that economic fallacy results from considering the effects of a policy or action only on a specific group or over a short period of time. From this he goes on to explain how such fallacies have invaded every single sphere of public policy. While before I vaguely opposed the idea of public works projects, tariffs, and welfare, I had no reasoning to back up my thoughts so I rarely expressed them. Hazlitt's book, instead of arming me with political doublespeak, provided me with the solid theory to truly understand why things that seem hard to argue against--kickbacks for hardworking but suffering farmers, for example-- are really counter productive. I recommend this book for people who hail from any economic class or political party; it won'splitSize offend you, and will do nothing but make you more informed and better equipped to understand the world around you."
B0007H4QBK,Economics in one lesson,,A2441CXD8TXS0R,Lloyd A. Conway,49/55,5.0,963792000,Put This Book In Your Children's Hands,"And make them read it. Less a primer in economics than a concise debunking of crank positions on economic issues, this book can clear the air (and the mind) quickly after some interested sophist plumps for a discredited idea. Hazlitt's parable of the broken window, meant to show how what dosen'splitSize happen as a result of human action is at least as important as what does, is the best introduction to economic theory for the average reader since Adam Smith. The visible results that people see as a result of government intervention in the market must be weighed against what did not come to pass because of the reallocation of resources (i.e., your hard-earned money) that such action necesitates. This book is timeless, in that it is not tied to concrete examples drawn from the headlines of 1946, and is also remarkably free of venom , passion, or spite, which too often mar polemical works on economics - and serve to camouflage bad reasoning. This book can be a basic education in itself, or the beginning of deeper study, in the works of Von Mises, Von Hayek, Schumpeter, or of Hazlett himself. Unlike his opposition (Keynes, et al), Hazlitt is actually readable. -Lloyd A. Conway"
B0007H4QBK,Economics in one lesson,,A38IZVTPUJEP40,"Mariusz Skonieczny ""Author""",20/22,5.0,1250208000,One simple lesson,"The authors who understand the subject really well are able to explain it in simple and easy to understand language. This is what I feel that this book is all about. The author explains the economy in one lesson: policies should take into consideration the long-term consequences as well as short-term, and they should consider the effects on all groups, not just few. Wow, so simple, but unfortunately this is not how our policy makers think.I think that high school students should read this book before they enroll in economic courses that bore them to death with all the graphs and mathematical calculations. I really appreciate that this book is simple but to the point - even junior high school students would understand it. I highly recommend it.- Mariusz Skonieczny, author of Why Are We So Clueless about the Stock Market? Learn how to invest your money, how to pick stocks, and how to make money in the stock market"
B0007H4QBK,Economics in one lesson,,A2NU4WC77YNA8H,Jacob H. Huebert,47/57,5.0,1038182400,"Become an economist, the easy way.","Want to know more about economics -- and economic policy -- but don'splitSize want deal with math and complicated graphs? Then this is the book for you.Almost all of the most important things you need to know about economics can be explained in plain language, in just a few pages, and that's exactly what Hazlitt does here.The fact that the book is over 50 years old shouldn'splitSize scare anyone away. The issues addressed by Hazlitt are the same ones in the news today. Were the September 11 attacks actually good for the economy because they created new jobs for cleanup crews and builders? Will President Bush's decision to protect American steelmakers from cheap foreign steel be good for the economy? Should Congress raise the minimum wage to help poor people? Should Alan Greenspan lower interest rates to get us out of the recession? _Economics In One Lesson_ will give you the tools to analyze all of these questions and much more."
B0007H4QBK,Economics in one lesson,,A213YKLZ250CQ6,Jeremy Bridges,22/25,5.0,1254700800,WARNING ! ! ! Warning for Progressives,"This book in no way should be read by any 'progressive' who wishes to remain one! If you read with any openmindedness at all, you will be moved inexorably toward an appreciation of the ability of the free market to improve the lives of people in any society that values and practices it. Your faith in government to solve economic problems will be shattered as you begin to see how non-market 'solutions', no matter how well intended, exacerabate these problems in the real world.Written over 60 years ago, Hazlitt's work is remarkably prescient and applicable today. Along with very relatable examples, I found his reasoning to be clear, concise, and sound. It is very readable and understandable for non-economists. Seems the economic fallicies that people mistakenly believe today are essentially the same ones from 1946, or 1846, or 1746...or for that matter... from 46. Just slap a new coat of paint on 'em and your ready to fool a whole new generation of victims. In this respect, Hazlitt makes a great paint stripper."
B0007H4QBK,Economics in one lesson,,A2QMCO6AH7TREV,"P. Macleod ""pnmacleod""",26/31,4.0,1053129600,"Great Book, but Where is the MISSING CHAPTER?","This is an excellent book that is easy to follow and understand. The one lesson is very simple: explore all the consequences of policies and actions, including not only short-term and long-term consequences, but also what actions cannot be done as a consequence of a initial policy or action (e.g. If you spend money on A, you cannot spend the same money on B -- or another way of saying you cannot eat your cake and have it too). Basically, the lesson is to be thorough in analysis of actions and policies. Mr. Hazlitt applies this lesson to a series of economic issues.It should be noted that many of the ideas in the book come from an 1850 essay by Frederick Bastiat, ""What is Seen and What is Unseen"".Using his lesson of thorough analysis, Mr. Hazlitt illustrates of how rent-control can lead to housing shortages, minimum-wage laws can lead to fewer jobs, and tariffs can lead to higher consumer prices. What is SEEN is the benefit to a special group (those in rent-controlled apartments, those with the jobs, or those receiving the protection of the tariff), but what is UNSEEN is the harm done to other groups (those that don'splitSize get the benefit of new housing, those who don'splitSize get jobs, and those who have to pay higher prices).My criticism of the book is that there is an ENORMOUS OMISSION. After examining so many topics, Mr. Hazlitt fails to even bring up the government intervention that has had the greatest impact on our economic and political lives (for good and evil), the CORPORATION. Corporations are the biggest influences in our political campaigns, the recipients of the many of the benefits of tariffs and subsidies, and are the focus of many of the regulations of our government.Mr. Hazlitt's book at least gives us the tools to look at the issue of the corporation.Corporations have three qualities that are different from other business types: limited liability, personhood, and the perpetual life. I will get you started with the analysis of limited liability.Limited liability means that an owner or stockholder cannot lose than he or she has paid for the shares of ownership regardless of the firm's debts.Limited liability cannot be created by a free-market. What is SEEN is that limited liability shields investors from risk, but what is UNSEEN is that the risk is transferred to the other parties, or stakeholders. To some of the stakeholders the acceptance of the risk is an implied contract; employees, creditors, suppliers and customers should aware that by doing business with a corporation they are taking on the risk of the results of actions done in the names of the owners (most corporation special-interest advocates label this government intervention as ""efficiency""). However, there is no implied contract with third parties (tort victims). If a corporation goes out of business owing money to third parties no one is held responsible, not owners, not managers. Limited Liability is government granted limited responsibility, or legalized irresponsibility. Government has transferred risks, and the associated costs without the associated benefits, to third parties.I urge all readers to use Mr. Hazlitt's method to answer, at least, the questions below.What are the short-term and long-term impacts of Limited Liability on each stakeholder -- investors, managers, employees, suppliers, creditors, and THIRD PARTIES (tort victims), competitors, citizens etc...? What is the impact on competition? How does limited liability change financial markets? How does limited liability relate to the size of organizations? What are the implications of limited liability to the different types of market failures such as Moral Hazard, Rent Seeking, and Market Control? What are the implications for the Principle-Agent problem? What do the large resources gained by means of limited liability mean in a court case where a corporation in matched against a tort victim or any individual? How does all this relate to problems like Superfund sites and asbestos claims? In general, who are the special interest groups that benefit and how do they emphasize the benefits of limited liability without mentioning the costs? In general, who are the groups that are hurt?Now, what are the implications of corporate personhood?There are a few other shortcomings in the book, but still it is a great exercise in thinking through ideas.Cheers."
B0007H4QBK,Economics in one lesson,,A12YC1CY1XZ6KQ,jimj,123/158,3.0,1105488000,Set your expectations before you buy this,"The value of this book depends on what you expect out of it. I bought this book so I can get a good idea about basic economics in general not about government economic policies. But this book essentially goes about picking one government policy after another (like tax cuts, protection of industries, price fixations, minimum wage etc) and goes about telling us why such artificial measures are not right and why the economy should in general be left to free market forces.As such, the book was a kind of disappointment for me - in not meeting my requirements. Though I should say that by itself, the contents of the book are quite good and generally enlightening."
B0007H4QBK,Economics in one lesson,,AUGPL3MIR49VF,M. Schork,2/12,2.0,1320710400,More of a personal opinion than that of economics,"When I read something I like the whole story with some facts to back them up, but what I got out of this book was a guy with one side of politics while giving his opinion. Although many of his policies I tend to agree with, I just have a really hard time reading something when the entire book (well, I only got around a third way through it) is swung in one way direction. If you like reading about someone's opinion then you'll love this book, but if you're like me and just like cold hard facts leaving it up to yourself at making your own opinion, then don'splitSize buy this book."
B0007H4QBK,Economics in one lesson,,A39VCOBU4DO7ZB,Hex,4/17,4.0,1265673600,Idealistic Free Market Economics.. not convincing,"I am glad I read this. It has taught me that if the free market thinkers of today were to have their way (that of absolutely no government intervention or regulation of the markets or trade), the US would turn into one giant sweat shop over night. I've had discussions with these types of people who will argue till their face turns blue about how Wal-Mart has actually INCREASED Americans' living standards!Think if there was no minimum wage and no social security or medicare/medicaid. It would be a disaster! 1/2 the population's income would be cut in half, PLUS they'd have to take care of their elderly AND buy their medications! What on earth would they have left to live off of?Even John Keynes said, ""Capitalism is the astounding belief that the most wickedest of men will do the most wickedest of things for the greatest good of everyone."" Personally, I would replace ""astounding"" with ""ridiculous"".This book seems also to be a bible of types to international capitalists such as Peter Schiff. These people have no allegiances to any country. Peter Schiff, for all the honesty and sincerity he exudes, is playing a big part in the capital flight from the US that will prove to play a huge part in our eventual demise. They're bailing out on us! They're jumping ship, these excessively wealthy international capitalists. They're jumping on the next boat -China. And they're leaving us here to drown. I would say ""shame on them""... but that doesn'splitSize quite cut it.This is an important read. But read it critically."
B0007H4QBK,Economics in one lesson,,A2FTHCGH06O4Y5,Caraculiambro,217/487,5.0,1110067200,this book has two covers and some pages in the middle,This was a pretty good book. I started at the beginning and kept turning the pages until I got all the way to the end. That was when I finished it. I am so proud of myself!
B0007H4QBK,Economics in one lesson,,A1KFCZF2V2FS62,"Scott C. Locklin ""Selectos nisi das mihi libe...",10/33,3.0,1163721600,libertarian economics polemic,"This book is a nice introduction to libertarian economic philosophy. Libertarian economics is quite sensible stuff, though there are a couple of interesting ansatzes that are quite false.The main bad idea is that the market is rational. A free market does not choose the best price via the laws of supply and demand. While supply and demand factor in, cartels, monopolies, advertising, irrational exuberance, war, quasi-religious crazes (c.f. cabbage patch dolls or whatever kids toy people go wild for now a days) all factor into prices. This isn'splitSize idle theorizing on my part: I make my living on this fact.Another falsehood is that governmentally funded projects are somehow inherently evil. The author goes to great lengths to ""prove"" this. I find it absurd (though, to be fair, I have worked for a governmentally funded project). Virtually all scientific and technological progress since the 1940s has been the result of a governmentally funded project. Most infrastructure since the 1930s; dams, bridges, highways has been a result of same. I can'splitSize argue much with his assertion that various ham-handed governmental interferences with the economy (price-fixing, industry bail-outs, etc) are silly and rarely work. Those have generally been disasters. But, for example, microchips and the internet seem to be pretty useful. Perhaps it wasn'splitSize as easy to see this in Hazlitt's era. Certainly some people still make this argument."
B0007H4QBK,Economics in one lesson,,A5BWJPOU5LFCM,Ace,8/29,2.0,1278201600,Misleading title,"This book has two major problems.One, its title is misleading. You think you are getting a quick, shortened version of an economics class, but what you are really getting is a conservative, free market view of the economy. If the title had been, Reasons Why The Free Market Is Better For The Economy, I would have a lot less problem with this book. Balanced, Hazlitt is not, and he takes a lot of potshots at Keynes with only the occasional quick nod to the problems the free market can run into. It's not that I disagree with a lot of his arguments, it's that you don'splitSize get both sides.Two, it's out of date. It was written in the 1940's. Oh, it's been updated alright. In the 1970's. A lot of economic events have occurred since the 1970's and the conservative view has some explaining to do.If you really want a balanced view of the economy you can check out &lt;50 Economic Ideas You Really Need to Know>. It's balanced, although a bit scatter shot. For a pretty balanced book, but with a left lean, try &lt;Economics Explained> by Heilbroner and Thurow, it tells a more cohesive story than 50 Ideas."
B0007H4QBK,Economics in one lesson,,A3F3U0THQFWEAZ,Brian Keane,53/140,1.0,1291248000,Not what it claims to Be,"I was actually looking for a book on economics... This book is more of a conservative rant. It's not so much that I disagree with what he says so much as the fact that its all politics and very little economics. Buy this book if you want to hear how much the author thinks liberalism stinks... not if you want ""Economics in one lesson."" I definitely feel like I got tricked into buying it."
B0007H4QBK,Economics in one lesson,,,,3/19,3.0,1077321600,Very old book - Thatcher and Reagan revisited,"This is a very old book.The author is talking from a 50 year away point of view... so it's like reading something very thought-provoking that was written 50 years ago (the ideas are still valid, but it seems that you are reading something that you discovered on your grand-father's book-shelf).The way the book is written seems like if you were living in a socialist country, and the author is tryig to slap you in the face and trying to convince you that the open and free-market capitalism is the right choice. He tries very hard to force you to see that it's very, very wrong to think otherwise.In the end, the book still has some valid ideas, and presents the Economy as Thatcher and Reagan viewed it.I think this is a very basic book, with no graphics, no analisys, just plain talk. Talks about the things modern Economics live on as if it was the greatest discovery on the modern world, even if nowadays we take it for granted.Just good if you want to know a bit about Economics and you don'splitSize like to see graphics or analise any kind of data.Try to read &quot;Principles of Macroeconomics&quot; if you want an up-to-date approach to the same subjects in a thicker and more in-depth book (although written for begginners)."
B0007H4QBK,Economics in one lesson,,A3DAVWWJD22VMM,WhoAmI,6/28,3.0,1088553600,A Political pamphlet all the way,"This book seems to be a political pamphlet, all the way. I like the narrative approach though. Too much anger at the government I guess. Analysis please. Reader will draw their own conclusions."
B0007H4QBK,Economics in one lesson,,A16JW3NA9ZSC64,"M. Maxwell ""SkormFlinxingGlock""",4/23,4.0,1130112000,"""Winners"" vs. ""Losers""","DISCLAIMER: This review will not be helpful in determining whether to purchase this product.I must comment that I find the dialogue between hard-line libertarians and hard-line socialists to be very amusing! I mean... libertarians speak as though the game is over and they have ""won"" in that the correctness of their theory has been fully confirmed.The ancient Greeks during the period of the Athenian empire were the proponents of the most archetypal (and one of the earliest) forms of democracy. Imagine if, after the Peloponnesian war and the fall of the Athenian empire to a Spartan puppet state, someone had declared that democracy was a failed experiment! The course of history certainly does not bear out that presumption. I hear echoes of this sentiment among the hard-line right wing, who speak as though the entire course of human history has culminated in modern times and has now been vindicated in the form of democracy.The socialists don'splitSize fare any better. The arguments against them are grounded in such common sense and indisputable fact that they scarcely need to be listed. People like to own stuff. Plus, J. M. Keynes still owes me $2... the cheapskate.The fact is that socialism is an inevitability in a world where the ever-increasing world population renders individual choice more and more meaningless. As powerful as a relatively few individuals may become, those few will always depend on the masses more than vice versa.Marx and Engels foolishly sought to bypass the democratic/free-enterprise/industrial step in economic development, and in so doing rendered their brand of socialism ineffective and that school of thinking has taken on an air of anachronism. You can'splitSize side-step the aformentioned phase in socio-economic development any more than you can side-step learning to add before attempting to multiply! Before the proletariat has any reason to overtake the plutocratic ""haves"", they must be beaten down and humiliated for generations.I am personally neither a socialist or libertarian. I am an observer who tends to shy away from systematic doctrine simply because it is useless in explaining such ineffable phenomena as human choice and behaviour. I respect those economists who embrace the chaotic nature of such phenomena and attempt to use them to their advantage.I just ordered this book from Amazon, and I can'splitSize wait to read it! Perhaps the game isn'splitSize over just yet.EDIT: Having read the book many times over now, I have to say I am truly impressed. It is much more unbiased than you might assume. If I could change my rating it would easily get 5 stars."
B0007H4QBK,Economics in one lesson,,A18I8EYPJK3XMA,James H. McDuffie,10/39,3.0,1054944000,Unconvinced and unimpressed,"Hazlitt analyzes the broken window fallacy as applied to everyday economics and economic policy. The basic idea of analyzing the consequences of economic policymaking on every group in society instead of just certain special interest groups is sound. But there is much more to this book than that. The Keynesians are decried and the book is essentially a tribute to laissez faire capitalism. This is fine except like Von Mises and the rest of the crowd there are implicit assumptions which are never addressed on every page. That is the basic problem with the deductive approach to economics: it is not deductive. Nobody ever points out that Hazlitt assumes virtually every curve in economics is linear or at best only very slightly nonlinear. That simple assumption despite what Hazlitt says is critical. The shape of these curves probably change over time and are deeply related to whether the ""free market"" or Keynesians are mostly correct. I suspect very strongly that which is best changes over time and that extremes either way are detrimental to the population and government. It has always been fascinating to me that although a large free market school has developed over time none of them appear to do any real mathematical or economic analysis ( If they did they would understand what a bunch of hooeey much of the content of this book and others is.) and that one notable free market proponent i.e. Greenspan may be getting ready to do a very Keynesian thing to the economy. In the long run objectivism and laissez faire capitalism have become interwined and confused over time and suffer from the same problems. I am not a government controls proponent. I have the same problem with the government intervention policies: it is essentially knob-twiddling and I have a congenital disorder which causes my rear end to seize up whenever the knob-twiddlers start up. It would be different if they actually knew what they were doing but even the stupid realize that they really don'splitSize and even Greenspan freely admits as much. Nor am I Keynesian in outlook. I noticed recently they are trying to justify themselves in textbooks by pointing out that inflation may not really cause much damage to the public and that what actually causes the damage are some of the things that occurred concurrently with inflation in the past. There oughta be a law against this kind of tripe. Inflating the economy just for the fun of it has caused all kinds of damage this century. There may be times when inflating the economy a little may be the way to proceed. But the hyperinflation of the 1965 - 1985 timeframe did many people in the population a great deal of harm and yes much of it was due to phenomenon which accompanied inflation instead of the inflation itself. But that may be the character of inflation. Many of the neo-Keynesians were in diapers during this time and the record is not as objective as a scientist would like. The truth lies somewhere out there at any given time and I suspect that economists that are not too tightly glued to any one school of thought are the most likely to find it. Let's hope someone is looking."
B0007H4QBK,Economics in one lesson,,A1K33HG50A6YE5,B. Parsons,0/0,5.0,1359417600,A Must Read For People Who Still Do That Sort of Thing,Hazlitt lays out the case for a freely operating marketplace quite nicely. His arguments are sound and the US could use a good dose and return to true free market economic principles like those of Hazlitt.
B0007H4QBK,Economics in one lesson,,A38NL5YCPMR4VF,Lee,0/0,5.0,1359331200,It's a must read,Very informative. Hazlitt sets the record straight on the many economics fallacies that have pervaded mainstream thinking. I would recommend it to anyone interested in the topic.
B0007H4QBK,Economics in one lesson,,A2ML31G0953CPG,Jerry Roland,0/0,5.0,1358812800,Outstanding Work!,"Mr. Hazlitt has done an amazing job of removing the mystery surrounding economics. Don'splitSize let his straightforward style of writing mislead you; his analysis is impeccable, and this book continues to be relevant today, though originally published in 1946. This is a timeless work that is desperately needed, especially in this current hour as our elected leadership wrestles with a tough economy."
B0007H4QBK,Economics in one lesson,,A3L6J8PCK5PLG8,R. Rice,0/0,5.0,1358467200,The best book on Economics,This is the best book on economics that has ever been written. I sums up an otherwise dull subject and educates the reader on the fundamentals of economics. I loved it!!!
B0007H4QBK,Economics in one lesson,,A1SUDIKSI2V774,Hero Derp,0/0,5.0,1358380800,The best book on Economics...,"...I have ever read.Excellent read for the layperson. Most relevant to our current economic crisis in America. Every politician should be required to read this book. In fact, every classroom teacher should read it, as well. Explains the mess our government has created and why its continued destructive policies are leading our country to assured economic collapse. Policies based entirely on fallacies!!"
B0007H4QBK,Economics in one lesson,,A1VZX4CJ1813N6,T Nichols,0/0,5.0,1358294400,A lesson we seem to have forgotten,"Hazlitt sets out the lesson of his title in chapter one, and in the rest of the book illustrates it with examples from many different areas of the economy. Along the way he argues that attempts by the State to direct the economy are almost always harmful. As the title suggests, no economic knowledge is assumed of the reader."
B0007H4QBK,Economics in one lesson,,A1DI8DX6MMK1SN,jcbl,0/0,5.0,1357603200,Must Reading,This is a terrific book that I highly recommend.Do yourself a favor and give it a read. You won'splitSize be sorry.
B0007H4QBK,Economics in one lesson,,A10R4813UIW6GH,"D. Beaulieu ""metal head""",0/0,5.0,1357603200,Excellent book!,This book was written several decades ago but the principles of economics still ring very true even in todays world! Definite must read!
B0007H4QBK,Economics in one lesson,,A1KHTFHFI7MR6A,jt,0/0,5.0,1357430400,Well Written,"Well written, concise book. This is a good book for those who want to know about how economics works, particularly college students of economics."
B0007H4QBK,Economics in one lesson,,A2DK4PCS0WMUS6,Douglas Bourdett,0/0,5.0,1356912000,Must read.,"Took a Macro class and wanted some basic background info. This book is a must read. If you haven'splitSize, purchase it."
B0007H4QBK,Economics in one lesson,,A1WLD96UUFCOTU,Patrick Gaughan,5/7,4.0,1064534400,"Very clear, well argued, and timeless economics lesson","Hazlitt has a gift for clarity. His arguments simply cannot be misunderstood. With nearly unassailable logic he explains the subtle economic implications of many government policies in terms the simplest novice can follow. This is an awesome book for any reader.This book was not at all what I expected when I ordered it. I expected a textbook like approach to all the classic concepts of economics (supply/demand curves, law of diminishing returns, effects of shortages/gluts on prices, etc.) Instead, Hazlitt simply states that true economics involves tracing both the seen and unseen consequences of each action or policy. This is primarily a book about government policy in economics, but it scope reaches to every choice we make with regard to the economic well-being of our nation.I had many 'Ah ha!' moments while reading this book. I felt I had a fairly good grasp on many economic prinicples after reading Skousen's 'The Making of Modern Economics', but Hazlitt has a way of crystalizing thoughts that are still fuzzy. One thing that comes through consistently is how money confuses and distracts people from a true understanding of wealth. Money is not wealth. True physical wealth lies in the products (goods and services) you have or can afford to buy. The wealth of a nation lies in the aggregate products it produces. If you want economic prosperity, increase production. Not senseless production, but production of things people actually want. When all is said and done, money is just the &quot;medium of exchange&quot;. Ultimately, all products are paid for by other products.Despite my high regard for this book, at times it dragged. Many topics are similar, and it seemed at times repetitive to go over the same ground again.I wish every American (especially politicians and aspiring politicians) would read this book."
B0007H4QBK,Economics in one lesson,,ATSRE85IKZJ3Z,Maria Folsom,5/7,5.0,974246400,Wanted to cast my 5-Star vote,"Excellent book. I have nothing new to say that the previous reviewers have not said - just wanted to cast my vote for a 5-Star piece! I have read numerous books on economics and political philosophy - this is among the best. A high school student could read it and learn. Worth the money, worth the time it takes to read (very easy reading.) Keep it in your bathroom instead of Reader's Digest and read a chapter every day."
B0007H4QBK,Economics in one lesson,,A11WWPGDSJMYVN,William S. Foerst,7/10,3.0,1292284800,Good for the person that hasn'splitSize studied economics,The book is good for the person that hasn'splitSize studied economics. It reflects the libertarian philosophy of low taxes and self sufficiency.
B0007H4QBK,Economics in one lesson,,AW297AHRU4Y4M,"E. Smyth ""EyeLean5280""",11/16,4.0,1262822400,"Very Good, But Be Aware of What You're Getting","This is an edited version of a review that I'd previously removed. People didn'splitSize feel the first version was helpful, a fact which I suspect to be due to two possibilities, depending upon the individuals involved. For one thing, it was very long. For another, although it praised Halzitt on many points, it was not an obeisant psalm that accepted without question every single thing he asserted (this was the problem for one highly emotional commentator).So out of sensitivity to the preciousness of readers' time, I offer a shorter version. I am, however, still a skeptic and agnostic when it comes to economic schools of thought, so if you worship at the alter of Smith (or even Marx, Keynes, or indeed, any of the august minds that have turned their hand to this soft science), I'm afraid this review will not be for you.Economics In One Lesson (written in 1946, re-published with some updating in 1978) was intended as a layman's introduction to free-market arguments against the continuation of New Deal policies in the postwar era. Halzitt writes beautifully, always respecting the intelligence of the reader. He neither inundates with professional jargon nor clutters up the pages with tons of tables and graphs. He explains and illustrates thoroughly yet not exhaustively. The result is a highly approachable work that has remained popular for decades.Hazlitt's arguments are cogent and it is easy to find plenty of merit in them. However, they are often strongest where they are obsolete. His descriptions of how credit works are downright touching in their quaintness (think: the Bailey Building and Loan in ""It's a Wonderful Life""). In EIOL, there is nothing resembling the kinds of byzantine credit shenanigans which have caused so much trouble of late.Another weakness of the book is that many of the claims made in the original were not re-visited in 1978. Halzitt complained in '46, for example, that the GI Bill was extending credit hither and yon without the tough standards necessary to protect the investment. Halzitt failed to add a footnote in the '78 version letting us know how his dire predictions of mass default turned out. Readers are left to speculate that perhaps the catastrophe never materialized.On the fundamental level, Halzitt falls prey to the quintessential free-market fallacy - an unshakable belief in self-interested rationalism on the part of the capital class. But of course contemporary readers know that racism, sexism and other psychological blind spots historically prevented otherwise worthy credit risks from receiving a fair shake and that government interventions of various kinds have been required to address the problem. Halzitt acknowledges none of this.Finally, historical experience has not been kind to Halzitt's view of things. Halzitt recommends deregulation and unqualified tax cuts for corporations and the rich. They will re-invest in the market, we are told, and the economy will grow. New businesses will come into being or old ones will expand. Jobs will appear, production will rise, more money and goods will come into circulation and everyone will be richer. Reaganomics used the term ""trickle down theory.""But under Reagan, things did not go quite as planned (corporations and the rich found other uses for their increased funds) and by the end of George H. Bush's only term, we were deep in recession. Further deregulation under Clinton and Bush II does not seem to have been much help in building economic sustainability.Perhaps this book's greatest strength lies in teaching critical thinking about economic thought itself. While Hazlitt's specific critiques against continuation of the New Deal and the abuses of unionized labor did have merit, it is his general thesis - that selfish interests will blind people to some important aspect of any given policy's total outcome - is unassailably true, with a capital T.Just remember to turn the same critical eye upon Hazlitt, too."
